audio_id,trip_id,timestamp,elapsed_seconds,audio_level_db,audio_classification,sustained_duration_sec
AUD9467,TRIP141,06-02-2024 20:46,1680,57,quiet,0
AUD9468,TRIP141,06-02-2024 20:46,1736,45,quiet,0
AUD9469,TRIP141,06-02-2024 20:47,1792,48,quiet,0
AUD9470,TRIP141,06-02-2024 20:48,1848,47,quiet,0
AUD9471,TRIP141,06-02-2024 20:49,1904,65,normal,0
AUD9472,TRIP141,06-02-2024 20:50,1960,45,quiet,0
AUD9473,TRIP141,06-02-2024 20:51,2016,54,quiet,0
AUD9474,TRIP141,06-02-2024 20:52,2072,54,quiet,0
AUD9475,TRIP141,06-02-2024 20:53,2128,65,normal,0
AUD9476,TRIP141,06-02-2024 20:54,2184,52,quiet,0
AUD9477,TRIP141,06-02-2024 20:55,2240,50,quiet,0
AUD9478,TRIP141,06-02-2024 20:56,2296,63,normal,0
AUD9479,TRIP141,06-02-2024 20:57,2352,59,normal,0
AUD9480,TRIP141,06-02-2024 20:58,2408,69,conversation,0
AUD9481,TRIP141,06-02-2024 20:59,2464,53,quiet,0
AUD9482,TRIP141,06-02-2024 21:00,2520,50,quiet,0
AUD9483,TRIP141,06-02-2024 21:00,2576,49,quiet,0
AUD9484,TRIP141,06-02-2024 21:01,2632,61,normal,0
AUD9485,TRIP141,06-02-2024 21:02,2688,70,conversation,0
AUD9486,TRIP141,06-02-2024 21:03,2744,45,quiet,0
AUD9487,TRIP141,06-02-2024 21:04,2800,60,normal,0
AUD9488,TRIP141,06-02-2024 21:05,2856,54,quiet,0
AUD9489,TRIP141,06-02-2024 21:06,2912,56,quiet,0
AUD9490,TRIP141,06-02-2024 21:07,2968,69,conversation,0
AUD9491,TRIP141,06-02-2024 21:08,3024,65,normal,0
AUD9492,TRIP141,06-02-2024 21:09,3080,66,normal,0
AUD9493,TRIP141,06-02-2024 21:10,3120,82,loud,0
AUD9494,TRIP142,06-02-2024 21:43,0,87,loud,0
AUD9495,TRIP142,06-02-2024 21:43,51,78,loud,0
AUD9496,TRIP142,06-02-2024 21:44,102,55,quiet,0
AUD9497,TRIP142,06-02-2024 21:45,153,56,quiet,0
AUD9498,TRIP142,06-02-2024 21:46,204,47,quiet,0
AUD9499,TRIP142,06-02-2024 21:47,255,45,quiet,0
AUD9500,TRIP142,06-02-2024 21:48,306,66,normal,0
AUD9501,TRIP142,06-02-2024 21:48,357,51,quiet,0
AUD9502,TRIP142,06-02-2024 21:49,408,60,normal,0
AUD9503,TRIP142,06-02-2024 21:50,459,57,quiet,0
AUD9504,TRIP142,06-02-2024 21:51,510,68,conversation,0
AUD9505,TRIP142,06-02-2024 21:52,561,50,quiet,0
AUD9506,TRIP142,06-02-2024 21:53,612,45,quiet,0
AUD9507,TRIP142,06-02-2024 21:54,663,67,normal,0
AUD9508,TRIP142,06-02-2024 21:54,714,56,quiet,0
AUD9509,TRIP142,06-02-2024 21:55,765,55,quiet,0
AUD9510,TRIP142,06-02-2024 21:56,816,45,quiet,0
AUD9511,TRIP142,06-02-2024 21:57,867,59,normal,0
AUD9512,TRIP142,06-02-2024 21:58,918,45,quiet,0
AUD9513,TRIP142,06-02-2024 21:59,969,62,normal,0
AUD9514,TRIP142,06-02-2024 22:00,1020,50,quiet,0
AUD9515,TRIP142,06-02-2024 22:00,1071,59,normal,0
AUD9516,TRIP142,06-02-2024 22:01,1122,54,quiet,0
AUD9517,TRIP142,06-02-2024 22:02,1173,50,quiet,0
AUD9518,TRIP142,06-02-2024 22:03,1224,46,quiet,0
AUD9519,TRIP142,06-02-2024 22:04,1275,45,quiet,0
AUD9520,TRIP142,06-02-2024 22:05,1326,51,quiet,0
AUD9521,TRIP142,06-02-2024 22:05,1377,56,quiet,0
AUD9522,TRIP142,06-02-2024 22:06,1428,57,quiet,0
AUD9523,TRIP142,06-02-2024 22:07,1479,61,normal,0
AUD9524,TRIP142,06-02-2024 22:08,1530,57,quiet,0
AUD9525,TRIP142,06-02-2024 22:09,1581,73,conversation,0
AUD9526,TRIP142,06-02-2024 22:10,1632,48,quiet,0
AUD9527,TRIP142,06-02-2024 22:11,1683,71,conversation,0
AUD9528,TRIP142,06-02-2024 22:11,1734,55,quiet,0
AUD9529,TRIP142,06-02-2024 22:12,1785,60,normal,0
AUD9530,TRIP142,06-02-2024 22:13,1836,63,normal,0
AUD9531,TRIP142,06-02-2024 22:14,1887,45,quiet,0
AUD9532,TRIP142,06-02-2024 22:15,1938,70,conversation,0
AUD9533,TRIP142,06-02-2024 22:16,1989,59,normal,0
AUD9534,TRIP142,06-02-2024 22:17,2040,46,quiet,0
AUD9535,TRIP142,06-02-2024 22:17,2091,49,quiet,0
AUD9536,TRIP142,06-02-2024 22:18,2142,62,normal,0
AUD9537,TRIP142,06-02-2024 22:19,2193,50,quiet,0
AUD9538,TRIP142,06-02-2024 22:20,2244,47,quiet,0
AUD9539,TRIP142,06-02-2024 22:21,2295,52,quiet,0
AUD9540,TRIP142,06-02-2024 22:22,2346,45,quiet,0
AUD9541,TRIP142,06-02-2024 22:22,2397,45,quiet,0
AUD9542,TRIP142,06-02-2024 22:23,2448,53,quiet,0
AUD9543,TRIP142,06-02-2024 22:24,2499,45,quiet,0
AUD9544,TRIP142,06-02-2024 22:25,2550,58,normal,0
AUD9545,TRIP142,06-02-2024 22:26,2601,45,quiet,0
AUD9546,TRIP142,06-02-2024 22:27,2652,74,conversation,0
AUD9547,TRIP142,06-02-2024 22:28,2703,59,normal,0
AUD9548,TRIP142,06-02-2024 22:28,2754,62,normal,0
AUD9549,TRIP142,06-02-2024 22:29,2805,45,quiet,0
AUD9550,TRIP142,06-02-2024 22:30,2856,63,normal,0
AUD9551,TRIP142,06-02-2024 22:31,2907,45,quiet,0
AUD9552,TRIP142,06-02-2024 22:32,2958,50,quiet,0
AUD9553,TRIP142,06-02-2024 22:33,3009,45,quiet,0
AUD9554,TRIP142,06-02-2024 22:34,3060,51,quiet,0
AUD9555,TRIP142,06-02-2024 22:34,3111,57,quiet,0
AUD9556,TRIP142,06-02-2024 22:35,3162,51,quiet,0
AUD9557,TRIP142,06-02-2024 22:36,3213,46,quiet,0
AUD9558,TRIP142,06-02-2024 22:37,3264,60,normal,0
AUD9559,TRIP142,06-02-2024 22:38,3315,53,quiet,0
AUD9560,TRIP142,06-02-2024 22:39,3366,52,quiet,0
AUD9561,TRIP142,06-02-2024 22:39,3417,57,quiet,0
AUD9562,TRIP142,06-02-2024 22:40,3468,45,quiet,0
AUD9563,TRIP142,06-02-2024 22:41,3519,62,normal,0
AUD9564,TRIP142,06-02-2024 22:42,3540,80,loud,0
AUD9565,TRIP143,06-02-2024 12:23,0,81,loud,0
AUD9566,TRIP143,06-02-2024 12:23,54,55,quiet,0
AUD9567,TRIP143,06-02-2024 12:24,108,54,quiet,0
AUD9568,TRIP143,06-02-2024 12:25,162,63,normal,0
AUD9569,TRIP143,06-02-2024 12:26,216,78,loud,0
AUD9570,TRIP143,06-02-2024 12:27,270,66,normal,0
AUD9571,TRIP143,06-02-2024 12:28,324,45,quiet,0
AUD9572,TRIP143,06-02-2024 12:29,378,61,normal,0
AUD9573,TRIP143,06-02-2024 12:30,432,80,loud,0
AUD9574,TRIP143,06-02-2024 12:31,486,45,quiet,0
AUD9575,TRIP143,06-02-2024 12:32,540,67,normal,0
AUD9576,TRIP143,06-02-2024 12:32,594,59,normal,0
AUD9577,TRIP143,06-02-2024 12:33,648,55,quiet,0
AUD9578,TRIP143,06-02-2024 12:34,702,55,quiet,0
AUD9579,TRIP143,06-02-2024 12:35,756,49,quiet,0
AUD9580,TRIP143,06-02-2024 12:36,810,45,quiet,0
AUD9581,TRIP143,06-02-2024 12:37,864,63,normal,0
AUD9582,TRIP143,06-02-2024 12:38,918,45,quiet,0
AUD9583,TRIP143,06-02-2024 12:39,972,50,quiet,0
AUD9584,TRIP143,06-02-2024 12:40,1026,53,quiet,0
AUD9585,TRIP143,06-02-2024 12:41,1080,49,quiet,0
AUD9586,TRIP143,06-02-2024 12:41,1134,55,quiet,0
AUD9587,TRIP143,06-02-2024 12:42,1188,72,conversation,0
AUD9588,TRIP143,06-02-2024 12:43,1242,55,quiet,0
AUD9589,TRIP143,06-02-2024 12:44,1296,55,quiet,0
AUD9590,TRIP143,06-02-2024 12:45,1350,63,normal,0
AUD9591,TRIP143,06-02-2024 12:46,1404,58,normal,0
AUD9592,TRIP143,06-02-2024 12:47,1458,54,quiet,0
AUD9593,TRIP143,06-02-2024 12:48,1512,49,quiet,0
AUD9594,TRIP143,06-02-2024 12:49,1566,54,quiet,0
AUD9595,TRIP143,06-02-2024 12:50,1620,73,loud,0
AUD9596,TRIP144,06-02-2024 13:05,0,86,loud,0
AUD9597,TRIP144,06-02-2024 13:05,40,47,quiet,0
AUD9598,TRIP144,06-02-2024 13:06,80,67,normal,0
AUD9599,TRIP144,06-02-2024 13:07,120,54,quiet,0
AUD9600,TRIP144,06-02-2024 13:07,160,63,normal,0
AUD9601,TRIP144,06-02-2024 13:08,200,59,normal,0
AUD9602,TRIP144,06-02-2024 13:09,240,57,quiet,0
AUD9603,TRIP144,06-02-2024 13:09,280,67,normal,0
AUD9604,TRIP144,06-02-2024 13:10,320,62,normal,0
AUD9605,TRIP144,06-02-2024 13:11,360,74,conversation,0
AUD9606,TRIP144,06-02-2024 13:11,400,69,conversation,0
AUD9607,TRIP144,06-02-2024 13:12,440,53,quiet,0
AUD9608,TRIP144,06-02-2024 13:13,480,57,quiet,0
AUD9609,TRIP144,06-02-2024 13:13,520,59,normal,0
AUD9610,TRIP144,06-02-2024 13:14,560,55,quiet,0
AUD9611,TRIP144,06-02-2024 13:15,600,73,conversation,0
AUD9612,TRIP144,06-02-2024 13:15,640,57,quiet,0
AUD9613,TRIP144,06-02-2024 13:16,680,61,normal,0
AUD9614,TRIP144,06-02-2024 13:17,720,65,normal,0
AUD9615,TRIP144,06-02-2024 13:17,760,50,quiet,0
AUD9616,TRIP144,06-02-2024 13:18,800,62,normal,0
AUD9617,TRIP144,06-02-2024 13:19,840,78,loud,0
AUD9618,TRIP144,06-02-2024 13:19,880,62,normal,0
AUD9619,TRIP144,06-02-2024 13:20,920,58,normal,0
AUD9620,TRIP144,06-02-2024 13:21,960,70,conversation,0
AUD9621,TRIP144,06-02-2024 13:21,1000,69,conversation,0
AUD9622,TRIP144,06-02-2024 13:22,1040,45,quiet,0
AUD9623,TRIP144,06-02-2024 13:23,1080,60,normal,0
AUD9624,TRIP144,06-02-2024 13:23,1120,65,normal,0
AUD9625,TRIP144,06-02-2024 13:24,1160,70,conversation,0
AUD9626,TRIP144,06-02-2024 13:25,1200,73,conversation,0
AUD9627,TRIP144,06-02-2024 13:25,1240,59,normal,0
AUD9628,TRIP144,06-02-2024 13:26,1280,62,normal,0
AUD9629,TRIP144,06-02-2024 13:27,1320,55,quiet,0
AUD9630,TRIP144,06-02-2024 13:27,1360,74,conversation,0
AUD9631,TRIP144,06-02-2024 13:28,1400,72,very_loud,4
AUD9632,TRIP144,06-02-2024 13:29,1440,80,very_loud,44
AUD9633,TRIP144,06-02-2024 13:29,1480,98,argument,84
AUD9634,TRIP144,06-02-2024 13:30,1520,94,argument,124
AUD9635,TRIP144,06-02-2024 13:31,1560,57,quiet,0
AUD9636,TRIP144,06-02-2024 13:31,1600,72,conversation,0
AUD9637,TRIP144,06-02-2024 13:32,1640,45,quiet,0
AUD9638,TRIP144,06-02-2024 13:33,1680,64,normal,0
AUD9639,TRIP144,06-02-2024 13:33,1720,69,conversation,0
AUD9640,TRIP144,06-02-2024 13:34,1760,62,normal,0
AUD9641,TRIP144,06-02-2024 13:35,1800,45,quiet,0
AUD9642,TRIP144,06-02-2024 13:35,1840,58,normal,0
AUD9643,TRIP144,06-02-2024 13:36,1880,52,quiet,0
AUD9644,TRIP144,06-02-2024 13:37,1920,80,loud,0
AUD9645,TRIP144,06-02-2024 13:37,1960,72,conversation,0
AUD9646,TRIP144,06-02-2024 13:38,2000,59,normal,0
AUD9647,TRIP144,06-02-2024 13:39,2040,45,quiet,0
AUD9648,TRIP144,06-02-2024 13:39,2080,61,normal,0
AUD9649,TRIP144,06-02-2024 13:40,2100,73,loud,0
AUD9650,TRIP145,06-02-2024 13:54,0,72,loud,0
AUD9651,TRIP145,06-02-2024 13:54,43,58,normal,0
AUD9652,TRIP145,06-02-2024 13:55,86,80,loud,0
AUD9653,TRIP145,06-02-2024 13:56,129,45,quiet,0
AUD9654,TRIP145,06-02-2024 13:56,172,45,quiet,0
AUD9655,TRIP145,06-02-2024 13:57,215,57,quiet,0
AUD9656,TRIP145,06-02-2024 13:58,258,46,quiet,0
AUD9657,TRIP145,06-02-2024 13:59,301,58,normal,0
AUD9658,TRIP145,06-02-2024 13:59,344,45,quiet,0
AUD9659,TRIP145,06-02-2024 14:00,387,55,quiet,0
AUD9660,TRIP145,06-02-2024 14:01,430,54,quiet,0
AUD9661,TRIP145,06-02-2024 14:01,473,61,normal,0
AUD9662,TRIP145,06-02-2024 14:02,516,53,quiet,0
AUD9663,TRIP145,06-02-2024 14:03,559,65,normal,0
AUD9664,TRIP145,06-02-2024 14:04,602,80,very_loud,18
AUD9665,TRIP145,06-02-2024 14:04,645,93,argument,61
AUD9666,TRIP145,06-02-2024 14:05,688,84,argument,104
AUD9667,TRIP145,06-02-2024 14:06,731,81,argument,147
AUD9668,TRIP145,06-02-2024 14:06,774,45,quiet,0
AUD9669,TRIP145,06-02-2024 14:07,817,75,conversation,0
AUD9670,TRIP145,06-02-2024 14:08,860,69,conversation,0
AUD9671,TRIP145,06-02-2024 14:09,903,58,normal,0
AUD9672,TRIP145,06-02-2024 14:09,946,46,quiet,0
AUD9673,TRIP145,06-02-2024 14:10,989,63,normal,0
AUD9674,TRIP145,06-02-2024 14:11,1032,45,quiet,0
AUD9675,TRIP145,06-02-2024 14:11,1075,45,quiet,0
AUD9676,TRIP145,06-02-2024 14:12,1118,53,quiet,0
AUD9677,TRIP145,06-02-2024 14:13,1161,54,quiet,0
AUD9678,TRIP145,06-02-2024 14:14,1204,59,normal,0
AUD9679,TRIP145,06-02-2024 14:14,1247,48,quiet,0
AUD9680,TRIP145,06-02-2024 14:15,1290,48,quiet,0
AUD9681,TRIP145,06-02-2024 14:16,1333,72,conversation,0
AUD9682,TRIP145,06-02-2024 14:16,1376,53,quiet,0
AUD9683,TRIP145,06-02-2024 14:17,1419,49,quiet,0
AUD9684,TRIP145,06-02-2024 14:18,1462,58,normal,0
AUD9685,TRIP145,06-02-2024 14:19,1505,50,quiet,0
AUD9686,TRIP145,06-02-2024 14:19,1548,72,conversation,0
AUD9687,TRIP145,06-02-2024 14:20,1591,58,normal,0
AUD9688,TRIP145,06-02-2024 14:21,1634,51,quiet,0
AUD9689,TRIP145,06-02-2024 14:21,1677,46,quiet,0
AUD9690,TRIP145,06-02-2024 14:22,1720,45,quiet,0
AUD9691,TRIP145,06-02-2024 14:23,1763,57,quiet,0
AUD9692,TRIP145,06-02-2024 14:24,1806,46,quiet,0
AUD9693,TRIP145,06-02-2024 14:24,1849,45,quiet,0
AUD9694,TRIP145,06-02-2024 14:25,1892,45,quiet,0
AUD9695,TRIP145,06-02-2024 14:26,1920,75,loud,0
AUD9696,TRIP146,06-02-2024 14:58,0,72,loud,0
AUD9697,TRIP146,06-02-2024 14:58,24,59,normal,0
AUD9698,TRIP146,06-02-2024 14:58,48,75,conversation,0
AUD9699,TRIP146,06-02-2024 14:59,72,50,quiet,0
AUD9700,TRIP146,06-02-2024 14:59,96,55,quiet,0
AUD9701,TRIP146,06-02-2024 15:00,120,66,normal,0
AUD9702,TRIP146,06-02-2024 15:00,144,56,quiet,0
AUD9703,TRIP146,06-02-2024 15:00,168,60,normal,0
AUD9704,TRIP146,06-02-2024 15:01,192,55,quiet,0
AUD9705,TRIP146,06-02-2024 15:01,216,48,quiet,0
AUD9706,TRIP146,06-02-2024 15:02,240,68,conversation,0
AUD9707,TRIP146,06-02-2024 15:02,264,54,quiet,0
AUD9708,TRIP146,06-02-2024 15:02,288,61,normal,0
AUD9709,TRIP146,06-02-2024 15:03,312,59,normal,0
AUD9710,TRIP146,06-02-2024 15:03,336,45,quiet,0
AUD9711,TRIP146,06-02-2024 15:04,360,56,quiet,0
AUD9712,TRIP146,06-02-2024 15:04,384,57,quiet,0
AUD9713,TRIP146,06-02-2024 15:04,408,45,quiet,0
AUD9714,TRIP146,06-02-2024 15:05,432,45,quiet,0
AUD9715,TRIP146,06-02-2024 15:05,456,54,quiet,0
AUD9716,TRIP146,06-02-2024 15:06,480,52,quiet,0
AUD9717,TRIP146,06-02-2024 15:06,504,66,normal,0
AUD9718,TRIP146,06-02-2024 15:06,528,72,conversation,0
AUD9719,TRIP146,06-02-2024 15:07,552,50,quiet,0
AUD9720,TRIP146,06-02-2024 15:07,576,48,quiet,0
AUD9721,TRIP146,06-02-2024 15:08,600,56,quiet,0
AUD9722,TRIP146,06-02-2024 15:08,624,67,normal,0
AUD9723,TRIP146,06-02-2024 15:08,648,56,quiet,0
AUD9724,TRIP146,06-02-2024 15:09,672,67,normal,0
AUD9725,TRIP146,06-02-2024 15:09,696,67,normal,0
AUD9726,TRIP146,06-02-2024 15:10,720,62,normal,0
AUD9727,TRIP146,06-02-2024 15:10,744,56,quiet,0
AUD9728,TRIP146,06-02-2024 15:10,768,46,quiet,0
AUD9729,TRIP146,06-02-2024 15:11,792,58,normal,0
AUD9730,TRIP146,06-02-2024 15:11,816,50,quiet,0
AUD9731,TRIP146,06-02-2024 15:12,840,74,conversation,0
AUD9732,TRIP146,06-02-2024 15:12,864,67,normal,0
AUD9733,TRIP146,06-02-2024 15:12,888,55,quiet,0
AUD9734,TRIP146,06-02-2024 15:13,912,55,quiet,0
AUD9735,TRIP146,06-02-2024 15:13,936,45,quiet,0
AUD9736,TRIP146,06-02-2024 15:14,960,52,quiet,0
AUD9737,TRIP146,06-02-2024 15:14,984,77,loud,0
AUD9738,TRIP146,06-02-2024 15:14,1008,60,normal,0
AUD9739,TRIP146,06-02-2024 15:15,1032,55,quiet,0
AUD9740,TRIP146,06-02-2024 15:15,1056,61,normal,0
AUD9741,TRIP146,06-02-2024 15:16,1080,54,quiet,0
AUD9742,TRIP146,06-02-2024 15:16,1104,56,quiet,0
AUD9743,TRIP146,06-02-2024 15:16,1128,56,quiet,0
AUD9744,TRIP146,06-02-2024 15:17,1152,74,conversation,0
AUD9745,TRIP146,06-02-2024 15:17,1176,45,quiet,0
AUD9746,TRIP146,06-02-2024 15:18,1200,49,quiet,0
AUD9747,TRIP146,06-02-2024 15:18,1224,45,quiet,0
AUD9748,TRIP146,06-02-2024 15:18,1248,52,quiet,0
AUD9749,TRIP146,06-02-2024 15:19,1272,55,quiet,0
AUD9750,TRIP146,06-02-2024 15:19,1296,63,normal,0
AUD9751,TRIP146,06-02-2024 15:20,1320,45,quiet,0
AUD9752,TRIP146,06-02-2024 15:20,1344,48,quiet,0
AUD9753,TRIP146,06-02-2024 15:20,1368,63,normal,0
AUD9754,TRIP146,06-02-2024 15:21,1392,61,normal,0
AUD9755,TRIP146,06-02-2024 15:21,1416,53,quiet,0
AUD9756,TRIP146,06-02-2024 15:22,1440,45,quiet,0
AUD9757,TRIP146,06-02-2024 15:22,1464,56,quiet,0
AUD9758,TRIP146,06-02-2024 15:22,1488,58,normal,0
AUD9759,TRIP146,06-02-2024 15:23,1512,58,normal,0
AUD9760,TRIP146,06-02-2024 15:23,1536,45,quiet,0
AUD9761,TRIP146,06-02-2024 15:24,1560,45,quiet,0
AUD9762,TRIP146,06-02-2024 15:24,1584,65,normal,0
AUD9763,TRIP146,06-02-2024 15:24,1608,72,conversation,0
AUD9764,TRIP146,06-02-2024 15:25,1632,65,normal,0
AUD9765,TRIP146,06-02-2024 15:25,1656,51,quiet,0
AUD9766,TRIP146,06-02-2024 15:26,1680,53,quiet,0
AUD9767,TRIP146,06-02-2024 15:26,1704,47,quiet,0
AUD9768,TRIP146,06-02-2024 15:26,1728,61,normal,0
AUD9769,TRIP146,06-02-2024 15:27,1752,68,conversation,0
AUD9770,TRIP146,06-02-2024 15:27,1776,64,normal,0
AUD9771,TRIP146,06-02-2024 15:28,1800,63,normal,0
AUD9772,TRIP146,06-02-2024 15:28,1824,49,quiet,0
AUD9773,TRIP146,06-02-2024 15:28,1848,53,quiet,0
AUD9774,TRIP146,06-02-2024 15:29,1872,52,quiet,0
AUD9775,TRIP146,06-02-2024 15:29,1896,65,normal,0
AUD9776,TRIP146,06-02-2024 15:30,1920,57,quiet,0
AUD9777,TRIP146,06-02-2024 15:30,1944,66,normal,0
AUD9778,TRIP146,06-02-2024 15:30,1968,60,normal,0
AUD9779,TRIP146,06-02-2024 15:31,1992,48,quiet,0
AUD9780,TRIP146,06-02-2024 15:31,2016,45,quiet,0
AUD9781,TRIP146,06-02-2024 15:32,2040,76,loud,0
AUD9782,TRIP146,06-02-2024 15:32,2064,52,quiet,0
AUD9783,TRIP146,06-02-2024 15:32,2088,58,normal,0
AUD9784,TRIP146,06-02-2024 15:33,2112,74,conversation,0
AUD9785,TRIP146,06-02-2024 15:33,2136,62,normal,0
AUD9786,TRIP146,06-02-2024 15:34,2160,46,quiet,0
AUD9787,TRIP146,06-02-2024 15:34,2184,57,quiet,0
AUD9788,TRIP146,06-02-2024 15:34,2208,71,conversation,0
AUD9789,TRIP146,06-02-2024 15:35,2232,60,normal,0
AUD9790,TRIP146,06-02-2024 15:35,2256,90,argument,2
AUD9791,TRIP146,06-02-2024 15:36,2280,45,quiet,0
AUD9792,TRIP146,06-02-2024 15:36,2304,53,quiet,0
AUD9793,TRIP146,06-02-2024 15:36,2328,45,quiet,0
AUD9794,TRIP146,06-02-2024 15:37,2352,64,normal,0
AUD9795,TRIP146,06-02-2024 15:37,2376,45,quiet,0
AUD9796,TRIP146,06-02-2024 15:38,2400,49,quiet,0
AUD9797,TRIP146,06-02-2024 15:38,2424,50,quiet,0
AUD9798,TRIP146,06-02-2024 15:38,2448,58,normal,0
AUD9799,TRIP146,06-02-2024 15:39,2472,55,quiet,0
AUD9800,TRIP146,06-02-2024 15:39,2496,66,normal,0
AUD9801,TRIP146,06-02-2024 15:40,2520,46,quiet,0
AUD9802,TRIP146,06-02-2024 15:40,2544,61,normal,0
AUD9803,TRIP146,06-02-2024 15:40,2568,54,quiet,0
AUD9804,TRIP146,06-02-2024 15:41,2592,45,quiet,0
AUD9805,TRIP146,06-02-2024 15:41,2616,68,conversation,0
AUD9806,TRIP146,06-02-2024 15:42,2640,49,quiet,0
AUD9807,TRIP146,06-02-2024 15:42,2664,58,normal,0
AUD9808,TRIP146,06-02-2024 15:42,2688,47,quiet,0
AUD9809,TRIP146,06-02-2024 15:43,2712,85,very_loud,12
AUD9810,TRIP146,06-02-2024 15:43,2736,52,quiet,0
AUD9811,TRIP146,06-02-2024 15:44,2760,59,normal,0
AUD9812,TRIP146,06-02-2024 15:44,2784,59,normal,0
AUD9813,TRIP146,06-02-2024 15:44,2808,45,quiet,0
AUD9814,TRIP146,06-02-2024 15:45,2832,63,normal,0
AUD9815,TRIP146,06-02-2024 15:45,2856,57,quiet,0
AUD9816,TRIP146,06-02-2024 15:46,2880,67,normal,0
AUD9817,TRIP146,06-02-2024 15:46,2904,55,quiet,0
AUD9818,TRIP146,06-02-2024 15:46,2928,45,quiet,0
AUD9819,TRIP146,06-02-2024 15:47,2952,49,quiet,0
AUD9820,TRIP146,06-02-2024 15:47,2976,45,quiet,0
AUD9821,TRIP146,06-02-2024 15:48,3000,58,normal,0
AUD9822,TRIP146,06-02-2024 15:48,3024,64,normal,0
AUD9823,TRIP146,06-02-2024 15:48,3048,45,quiet,0
AUD9824,TRIP146,06-02-2024 15:49,3072,60,normal,0
AUD9825,TRIP146,06-02-2024 15:49,3096,64,normal,0
AUD9826,TRIP146,06-02-2024 15:50,3120,61,normal,0
AUD9827,TRIP146,06-02-2024 15:50,3144,45,quiet,0
AUD9828,TRIP146,06-02-2024 15:50,3168,73,conversation,0
AUD9829,TRIP146,06-02-2024 15:51,3192,60,normal,0
AUD9830,TRIP146,06-02-2024 15:51,3216,45,quiet,0
AUD9831,TRIP146,06-02-2024 15:52,3240,51,quiet,0
AUD9832,TRIP146,06-02-2024 15:52,3264,50,quiet,0
AUD9833,TRIP146,06-02-2024 15:52,3288,54,quiet,0
AUD9834,TRIP146,06-02-2024 15:53,3312,71,conversation,0
AUD9835,TRIP146,06-02-2024 15:53,3336,59,normal,0
AUD9836,TRIP146,06-02-2024 15:54,3360,55,quiet,0
AUD9837,TRIP146,06-02-2024 15:54,3384,72,conversation,0
AUD9838,TRIP146,06-02-2024 15:54,3408,61,normal,0
AUD9839,TRIP146,06-02-2024 15:55,3432,78,loud,0
AUD9840,TRIP146,06-02-2024 15:55,3456,58,normal,0
AUD9841,TRIP146,06-02-2024 15:56,3480,73,conversation,0
AUD9842,TRIP146,06-02-2024 15:56,3504,45,quiet,0
AUD9843,TRIP146,06-02-2024 15:56,3528,64,normal,0
AUD9844,TRIP146,06-02-2024 15:57,3552,55,quiet,0
AUD9845,TRIP146,06-02-2024 15:57,3576,59,normal,0
AUD9846,TRIP146,06-02-2024 15:58,3600,74,loud,0
AUD9847,TRIP147,06-02-2024 16:28,0,83,loud,0
AUD9848,TRIP147,06-02-2024 16:28,20,63,normal,0
AUD9849,TRIP147,06-02-2024 16:28,40,58,normal,0
AUD9850,TRIP147,06-02-2024 16:29,60,63,normal,0
AUD9851,TRIP147,06-02-2024 16:29,80,49,quiet,0
AUD9852,TRIP147,06-02-2024 16:29,100,77,loud,0
AUD9853,TRIP147,06-02-2024 16:30,120,51,quiet,0
AUD9854,TRIP147,06-02-2024 16:30,140,66,normal,0
AUD9855,TRIP147,06-02-2024 16:30,160,70,conversation,0
AUD9856,TRIP147,06-02-2024 16:31,180,64,normal,0
AUD9857,TRIP147,06-02-2024 16:31,200,51,quiet,0
AUD9858,TRIP147,06-02-2024 16:31,220,51,quiet,0
AUD9859,TRIP147,06-02-2024 16:32,240,69,conversation,0
AUD9860,TRIP147,06-02-2024 16:32,260,62,normal,0
AUD9861,TRIP147,06-02-2024 16:32,280,53,quiet,0
AUD9862,TRIP147,06-02-2024 16:33,300,50,quiet,0
AUD9863,TRIP147,06-02-2024 16:33,320,51,quiet,0
AUD9864,TRIP147,06-02-2024 16:33,340,59,normal,0
AUD9865,TRIP147,06-02-2024 16:34,360,82,loud,0
AUD9866,TRIP147,06-02-2024 16:34,380,45,quiet,0
AUD9867,TRIP147,06-02-2024 16:34,400,45,quiet,0
AUD9868,TRIP147,06-02-2024 16:35,420,58,normal,0
AUD9869,TRIP147,06-02-2024 16:35,440,51,quiet,0
AUD9870,TRIP147,06-02-2024 16:35,460,54,quiet,0
AUD9871,TRIP147,06-02-2024 16:36,480,46,quiet,0
AUD9872,TRIP147,06-02-2024 16:36,500,70,conversation,0
AUD9873,TRIP147,06-02-2024 16:36,520,53,quiet,0
AUD9874,TRIP147,06-02-2024 16:37,540,62,normal,0
AUD9875,TRIP147,06-02-2024 16:37,560,73,conversation,0
AUD9876,TRIP147,06-02-2024 16:37,580,55,quiet,0
AUD9877,TRIP147,06-02-2024 16:38,600,49,quiet,0
AUD9878,TRIP147,06-02-2024 16:38,620,56,quiet,0
AUD9879,TRIP147,06-02-2024 16:38,640,57,quiet,0
AUD9880,TRIP147,06-02-2024 16:39,660,63,normal,0
AUD9881,TRIP147,06-02-2024 16:39,680,58,normal,0
AUD9882,TRIP147,06-02-2024 16:39,700,58,normal,0
AUD9883,TRIP147,06-02-2024 16:40,720,53,quiet,0
AUD9884,TRIP147,06-02-2024 16:40,740,88,argument,18
AUD9885,TRIP147,06-02-2024 16:40,760,90,argument,38
